Date/Time,DISTRICT HEATING LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),DISTRICT HEATING LOOP:Plant Supply Side Inlet Mass Flow Rate [kg/s](Hourly),DISTRICT HEATING LOOP:Plant Supply Side Outlet Temperature [C](Hourly),MAINZONE BASEBOARD:Baseboard Hot Water Energy [J](Hourly),MAINZONE BASEBOARD:Baseboard Total Heating Rate [W](Hourly),DISTRICT HEATING PUMP:Pump Electricity Rate [W](Hourly) ,timestamp,DryBulbTemp,RelHumidity,WindSpeed,DirectNormRad,DiffuseHorzRad,TotalSkyCover
 08/19  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 02:00:00,18.0,77.0,3.1,0.0,0.0,7.0
 08/19  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 03:00:00,18.0,77.0,3.1,0.0,0.0,7.0
 08/19  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 04:00:00,18.0,77.0,3.1,0.0,0.0,7.0
 08/19  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 05:00:00,19.0,73.0,3.6,0.0,0.0,6.0
 08/19  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 06:00:00,19.0,73.0,3.1,60.0,52.0,3.0
 08/19  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 07:00:00,19.0,73.0,5.1,217.0,101.0,3.0
 08/19  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 08:00:00,20.0,73.0,5.1,391.0,146.0,6.0
 08/19  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 09:00:00,21.0,78.0,5.7,467.0,163.0,3.0
 08/19  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 10:00:00,22.0,73.0,5.1,392.0,199.0,5.0
 08/19  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 11:00:00,22.0,73.0,6.2,198.0,245.0,5.0
 08/19  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 12:00:00,23.0,69.0,7.2,93.0,250.0,9.0
 08/19  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 13:00:00,23.0,69.0,7.2,39.0,256.0,9.0
 08/19  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 14:00:00,23.0,69.0,5.1,97.0,245.0,5.0
 08/19  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 15:00:00,24.0,65.0,4.6,253.0,198.0,5.0
 08/19  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 16:00:00,24.0,61.0,5.1,240.0,150.0,5.0
 08/19  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 17:00:00,24.0,57.0,5.1,200.0,107.0,3.0
 08/19  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 18:00:00,23.0,61.0,3.6,287.0,57.0,3.0
 08/19  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 19:00:00,22.0,64.0,2.6,0.0,16.0,5.0
 08/19  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 20:00:00,21.0,69.0,2.1,0.0,1.0,5.0
 08/19  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 21:00:00,20.0,78.0,2.1,0.0,0.0,7.0
 08/19  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 22:00:00,19.0,78.0,2.1,0.0,0.0,3.0
 08/19  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-19 23:00:00,18.0,83.0,2.1,0.0,0.0,3.0
 08/19  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 00:00:00,18.0,83.0,1.0,0.0,0.0,8.0
 08/20  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 01:00:00,18.0,83.0,1.0,0.0,0.0,8.0
 08/20  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 02:00:00,16.0,94.0,1.5,0.0,0.0,3.0
 08/20  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 03:00:00,17.0,88.0,2.1,0.0,0.0,5.0
 08/20  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 04:00:00,16.0,88.0,2.1,0.0,0.0,5.0
 08/20  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 05:00:00,16.0,94.0,2.1,0.0,0.0,5.0
 08/20  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 06:00:00,16.0,88.0,1.5,261.0,40.0,5.0
 08/20  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 07:00:00,18.0,83.0,1.5,506.0,69.0,5.0
 08/20  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 08:00:00,19.0,78.0,3.6,633.0,88.0,5.0
 08/20  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 09:00:00,20.0,78.0,2.1,658.0,115.0,3.0
 08/20  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 10:00:00,21.0,78.0,2.1,432.0,187.0,5.0
 08/20  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 11:00:00,23.0,69.0,2.1,151.0,247.0,5.0
 08/20  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 12:00:00,24.0,69.0,1.0,150.0,266.0,5.0
 08/20  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 13:00:00,26.0,61.0,1.0,182.0,240.0,5.0
 08/20  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 14:00:00,25.0,65.0,5.1,157.0,186.0,3.0
 08/20  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 15:00:00,24.0,69.0,4.1,218.0,157.0,6.0
 08/20  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 16:00:00,23.0,73.0,5.1,293.0,108.0,3.0
 08/20  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 17:00:00,22.0,73.0,6.7,299.0,66.0,3.0
 08/20  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 18:00:00,21.0,78.0,5.7,249.0,42.0,3.0
 08/20  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 19:00:00,19.0,78.0,4.6,0.0,14.0,0.0
 08/20  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 20:00:00,16.0,88.0,2.6,0.0,1.0,5.0
 08/20  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 21:00:00,16.0,88.0,1.5,0.0,0.0,5.0
 08/20  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 22:00:00,14.0,94.0,2.6,0.0,0.0,10.0
 08/20  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-20 23:00:00,14.0,94.0,2.6,0.0,0.0,1.0
 08/20  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 00:00:00,15.0,94.0,2.1,0.0,0.0,9.0
 08/21  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 01:00:00,15.0,94.0,2.1,0.0,0.0,9.0
 08/21  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 02:00:00,15.0,88.0,1.5,0.0,0.0,9.0
 08/21  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 03:00:00,16.0,88.0,1.0,0.0,0.0,9.0
 08/21  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 04:00:00,16.0,88.0,2.6,0.0,0.0,9.0
 08/21  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 05:00:00,16.0,88.0,2.1,0.0,0.0,9.0
 08/21  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 06:00:00,17.0,82.0,2.1,3.0,23.0,5.0
 08/21  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 07:00:00,17.0,88.0,2.1,18.0,36.0,9.0
 08/21  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 08:00:00,18.0,83.0,3.6,95.0,82.0,9.0
 08/21  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 09:00:00,17.0,94.0,4.1,148.0,159.0,9.0
 08/21  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 10:00:00,18.0,88.0,3.6,216.0,191.0,9.0
 08/21  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 11:00:00,19.0,83.0,4.1,277.0,210.0,5.0
 08/21  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 12:00:00,21.0,64.0,6.2,304.0,221.0,5.0
 08/21  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 13:00:00,21.0,64.0,5.1,441.0,189.0,5.0
 08/21  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 14:00:00,23.0,50.0,4.6,574.0,154.0,5.0
 08/21  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 15:00:00,23.0,50.0,4.6,638.0,117.0,5.0
 08/21  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 16:00:00,23.0,50.0,3.6,611.0,93.0,5.0
 08/21  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 17:00:00,23.0,50.0,4.6,521.0,77.0,3.0
 08/21  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 18:00:00,22.0,53.0,2.6,364.0,48.0,3.0
 08/21  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 19:00:00,20.0,60.0,2.6,0.0,16.0,5.0
 08/21  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 20:00:00,19.0,68.0,3.1,0.0,1.0,9.0
 08/21  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 21:00:00,17.0,77.0,2.6,0.0,0.0,9.0
 08/21  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 22:00:00,18.0,73.0,2.1,0.0,0.0,9.0
 08/21  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-21 23:00:00,16.0,82.0,2.6,0.0,0.0,5.0
 08/21  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 00:00:00,15.0,88.0,2.6,0.0,0.0,3.0
 08/22  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 01:00:00,15.0,82.0,2.1,0.0,0.0,8.0
 08/22  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 02:00:00,15.0,88.0,2.1,0.0,0.0,9.0
 08/22  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 03:00:00,14.0,94.0,1.5,0.0,0.0,10.0
 08/22  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 04:00:00,15.0,88.0,2.6,0.0,0.0,9.0
 08/22  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 05:00:00,14.0,88.0,2.1,0.0,0.0,9.0
 08/22  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 06:00:00,15.0,88.0,2.6,57.0,49.0,9.0
 08/22  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 07:00:00,16.0,82.0,2.6,74.0,108.0,8.0
 08/22  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 08:00:00,16.0,82.0,3.6,24.0,142.0,8.0
 08/22  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 09:00:00,17.0,77.0,4.6,18.0,191.0,7.0
 08/22  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 10:00:00,18.0,73.0,5.1,27.0,236.0,3.0
 08/22  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 11:00:00,18.0,73.0,4.6,58.0,259.0,5.0
 08/22  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 12:00:00,19.0,68.0,5.7,101.0,286.0,5.0
 08/22  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 13:00:00,20.0,64.0,5.1,77.0,278.0,5.0
 08/22  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 14:00:00,19.0,68.0,6.2,52.0,241.0,3.0
 08/22  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 15:00:00,20.0,64.0,6.7,36.0,176.0,5.0
 08/22  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 16:00:00,20.0,60.0,6.2,114.0,131.0,3.0
 08/22  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 17:00:00,20.0,64.0,5.7,261.0,91.0,3.0
 08/22  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 18:00:00,15.0,94.0,4.6,238.0,39.0,5.0
 08/22  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 19:00:00,16.0,88.0,3.1,0.0,10.0,9.0
 08/22  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 20:00:00,15.0,94.0,3.6,0.0,0.0,9.0
 08/22  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 21:00:00,16.0,88.0,4.1,0.0,0.0,9.0
 08/22  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 22:00:00,15.0,88.0,5.1,0.0,0.0,9.0
 08/22  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-22 23:00:00,14.0,88.0,4.1,0.0,0.0,3.0
 08/22  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 00:00:00,13.0,94.0,5.1,0.0,0.0,10.0
 08/23  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 01:00:00,13.0,88.0,6.2,0.0,0.0,9.0
 08/23  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 02:00:00,13.0,88.0,6.2,0.0,0.0,9.0
 08/23  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 03:00:00,12.0,94.0,5.7,0.0,0.0,10.0
 08/23  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 04:00:00,13.0,88.0,6.2,0.0,0.0,9.0
 08/23  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 05:00:00,12.0,94.0,5.7,0.0,0.0,5.0
 08/23  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 06:00:00,13.0,88.0,6.2,371.0,35.0,2.0
 08/23  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 07:00:00,14.0,82.0,6.7,533.0,68.0,3.0
 08/23  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 08:00:00,16.0,72.0,6.7,592.0,106.0,5.0
 08/23  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 09:00:00,16.0,72.0,6.7,501.0,168.0,9.0
 08/23  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 10:00:00,17.0,68.0,8.7,355.0,215.0,9.0
 08/23  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 11:00:00,17.0,72.0,7.7,362.0,193.0,9.0
 08/23  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 12:00:00,19.0,64.0,8.7,457.0,160.0,9.0
 08/23  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 13:00:00,19.0,60.0,7.2,506.0,151.0,9.0
 08/23  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 14:00:00,20.0,53.0,7.2,543.0,154.0,9.0
 08/23  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 15:00:00,20.0,56.0,8.7,526.0,139.0,5.0
 08/23  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 16:00:00,20.0,49.0,8.7,498.0,105.0,3.0
 08/23  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 17:00:00,19.0,52.0,8.7,432.0,74.0,3.0
 08/23  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 18:00:00,18.0,59.0,5.7,289.0,39.0,3.0
 08/23  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 19:00:00,17.0,59.0,7.2,0.0,12.0,3.0
 08/23  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 20:00:00,16.0,68.0,5.7,0.0,0.0,5.0
 08/23  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 21:00:00,15.0,72.0,5.7,0.0,0.0,6.0
 08/23  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 22:00:00,14.0,77.0,6.7,0.0,0.0,3.0
 08/23  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-23 23:00:00,14.0,77.0,5.1,0.0,0.0,7.0
 08/23  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 00:00:00,13.0,82.0,5.1,0.0,0.0,8.0
 08/24  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 01:00:00,13.0,82.0,4.1,0.0,0.0,8.0
 08/24  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 02:00:00,13.0,88.0,5.7,0.0,0.0,9.0
 08/24  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 03:00:00,13.0,88.0,5.7,0.0,0.0,9.0
 08/24  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 04:00:00,13.0,88.0,5.1,0.0,0.0,9.0
 08/24  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 05:00:00,13.0,88.0,4.1,0.0,0.0,9.0
 08/24  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 06:00:00,13.0,88.0,4.1,59.0,45.0,9.0
 08/24  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 07:00:00,14.0,82.0,3.6,228.0,101.0,8.0
 08/24  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 08:00:00,15.0,77.0,4.1,225.0,170.0,7.0
 08/24  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 09:00:00,16.0,77.0,4.6,121.0,223.0,3.0
 08/24  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 10:00:00,17.0,68.0,3.1,171.0,246.0,3.0
 08/24  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 11:00:00,18.0,64.0,4.1,260.0,268.0,5.0
 08/24  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 12:00:00,18.0,64.0,3.6,335.0,247.0,5.0
 08/24  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 13:00:00,18.0,64.0,3.6,283.0,244.0,9.0
 08/24  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 14:00:00,19.0,60.0,4.6,115.0,256.0,9.0
 08/24  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 15:00:00,19.0,56.0,4.6,23.0,211.0,5.0
 08/24  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 16:00:00,18.0,56.0,3.6,14.0,153.0,3.0
 08/24  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 17:00:00,17.0,68.0,2.1,5.0,103.0,3.0
 08/24  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 18:00:00,17.0,72.0,1.5,2.0,52.0,3.0
 08/24  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 19:00:00,16.0,72.0,1.0,0.0,13.0,3.0
 08/24  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 20:00:00,16.0,72.0,1.0,0.0,0.0,6.0
 08/24  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 21:00:00,15.0,77.0,2.1,0.0,0.0,7.0
 08/24  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 22:00:00,15.0,77.0,2.1,0.0,0.0,7.0
 08/24  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-24 23:00:00,15.0,77.0,1.5,0.0,0.0,7.0
 08/24  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 00:00:00,15.0,77.0,1.5,0.0,0.0,7.0
 08/25  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 01:00:00,14.0,82.0,0.0,0.0,0.0,5.0
 08/25  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 02:00:00,14.0,88.0,2.6,0.0,0.0,9.0
 08/25  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 03:00:00,13.0,94.0,1.5,0.0,0.0,5.0
 08/25  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 04:00:00,13.0,94.0,1.5,0.0,0.0,5.0
 08/25  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 05:00:00,13.0,94.0,1.5,0.0,0.0,5.0
 08/25  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 06:00:00,13.0,94.0,1.5,140.0,40.0,5.0
 08/25  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 07:00:00,14.0,88.0,1.0,336.0,87.0,5.0
 08/25  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 08:00:00,16.0,82.0,2.6,485.0,108.0,9.0
 08/25  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 09:00:00,17.0,72.0,3.1,592.0,117.0,5.0
 08/25  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 10:00:00,17.0,72.0,3.6,635.0,128.0,5.0
 08/25  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 11:00:00,18.0,59.0,4.1,569.0,132.0,5.0
 08/25  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 12:00:00,19.0,52.0,3.6,529.0,146.0,9.0
 08/25  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 13:00:00,19.0,49.0,5.1,458.0,162.0,3.0
 08/25  14:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 14:00:00,19.0,52.0,4.6,357.0,167.0,3.0
 08/25  15:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 15:00:00,17.0,63.0,4.1,288.0,161.0,9.0
 08/25  16:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 16:00:00,16.0,72.0,0.0,132.0,141.0,9.0
 08/25  17:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 17:00:00,16.0,77.0,2.6,27.0,90.0,9.0
 08/25  18:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 18:00:00,15.0,82.0,2.6,10.0,34.0,9.0
 08/25  19:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 19:00:00,16.0,82.0,3.1,0.0,8.0,9.0
 08/25  20:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 20:00:00,16.0,77.0,2.6,0.0,0.0,10.0
 08/25  21:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 21:00:00,15.0,88.0,4.6,0.0,0.0,9.0
 08/25  22:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 22:00:00,15.0,94.0,5.1,0.0,0.0,9.0
 08/25  23:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-25 23:00:00,15.0,94.0,4.6,0.0,0.0,9.0
 08/25  24:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 00:00:00,15.0,94.0,3.6,0.0,0.0,9.0
 08/26  01:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 01:00:00,16.0,88.0,2.6,0.0,0.0,9.0
 08/26  02:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 02:00:00,16.0,88.0,2.1,0.0,0.0,5.0
 08/26  03:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 03:00:00,15.0,94.0,3.6,0.0,0.0,5.0
 08/26  04:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 04:00:00,16.0,88.0,1.5,0.0,0.0,5.0
 08/26  05:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 05:00:00,15.0,94.0,2.1,0.0,0.0,5.0
 08/26  06:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 06:00:00,16.0,88.0,2.6,36.0,24.0,5.0
 08/26  07:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 07:00:00,16.0,88.0,4.6,52.0,66.0,5.0
 08/26  08:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 08:00:00,16.0,88.0,2.6,166.0,107.0,5.0
 08/26  09:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 09:00:00,17.0,88.0,3.1,221.0,147.0,5.0
 08/26  10:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 10:00:00,18.0,83.0,3.1,206.0,194.0,5.0
 08/26  11:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 11:00:00,19.0,73.0,2.6,316.0,225.0,5.0
 08/26  12:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 12:00:00,20.0,64.0,4.1,349.0,246.0,5.0
 08/26  13:00:00,0.0,0.0,37.96991644550945,0.0,0.0,0.0,2009-08-26 13:00:00,21.0,60.0,4.1,251.0,220.0,9.0
